DUP_ID,search_string,unique_name,approximate_match,ott_id,is_synonym,flags,number_matches
OTU_741,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_944,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_1416,Sphaeronectes gracilis,Sphaeronectes gracilis,FALSE,54559,FALSE,NA,1
OTU_1519,Polydora cornuta,Polydora cornuta,FALSE,273119,FALSE,NA,1
OTU_1595,Balanus trigonus,Balanus trigonus,FALSE,872711,FALSE,NA,1
OTU_2522,Geodia vosmaeri,Geodia vosmaeri,FALSE,981916,FALSE,NA,1
OTU_4464,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_5676,Clavispora lusitaniae,Clavispora lusitaniae,FALSE,213939,FALSE,NA,1
OTU_9633,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_11168,Polydora cornuta,Polydora cornuta,FALSE,273119,FALSE,NA,1
OTU_13742,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_16857,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_17953,Polydora websteri,Polydora websteri,FALSE,865786,FALSE,NA,1
OTU_27106,Bittiolum varium,Bittiolum varium,FALSE,4960992,FALSE,NA,1
OTU_29117,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_33131,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_34077,Sardinella,Sardinella,FALSE,3628799,FALSE,NA,1
OTU_35512,Euterpina acutifrons,Euterpina acutifrons,FALSE,926399,FALSE,NA,1
OTU_38005,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_54168,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_45,Penilia avirostris,Penilia avirostris,FALSE,884046,FALSE,NA,1
OTU_68,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_142,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_181,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_365,Balanus trigonus,Balanus trigonus,FALSE,872711,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_741,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_944,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1124,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_1416,Sphaeronectes gracilis,Sphaeronectes gracilis,FALSE,54559,FALSE,NA,1
OTU_1519,Polydora cornuta,Polydora cornuta,FALSE,273119,FALSE,NA,1
OTU_2761,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4464,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_7190,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_15187,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_16857,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_24199,Balanus trigonus,Balanus trigonus,FALSE,872711,FALSE,NA,1
OTU_24223,Balanus trigonus,Balanus trigonus,FALSE,872711,FALSE,NA,1
OTU_25551,Cyclotella,Cyclotella,FALSE,422797,FALSE,SIBLING_HIGHER,1
OTU_31977,Polydora cornuta,Polydora cornuta,FALSE,273119,FALSE,NA,1
OTU_54082,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_45,Penilia avirostris,Penilia avirostris,FALSE,884046,FALSE,NA,1
OTU_68,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_142,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_181,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_365,Balanus trigonus,Balanus trigonus,FALSE,872711,FALSE,NA,1
OTU_410,Notiospathius,Notiospathius,FALSE,558987,FALSE,NA,1
OTU_423,Notiospathius,Notiospathius,FALSE,558987,FALSE,NA,1
OTU_741,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1416,Sphaeronectes gracilis,Sphaeronectes gracilis,FALSE,54559,FALSE,NA,1
OTU_1421,Polysiphonia,Polysiphonia,FALSE,674045,FALSE,SIBLING_HIGHER,3
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_3588,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_4162,Polysiphonia breviarticulata,Polysiphonia breviarticulata,FALSE,767380,FALSE,NA,1
OTU_17718,Dinophyceae,Dinophyceae,FALSE,621380,FALSE,NA,1
OTU_19028,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_20310,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_20826,Notiospathius,Notiospathius,FALSE,558987,FALSE,NA,1
OTU_24199,Balanus trigonus,Balanus trigonus,FALSE,872711,FALSE,NA,1
OTU_25443,Notiospathius,Notiospathius,FALSE,558987,FALSE,NA,1
OTU_27297,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_31977,Polydora cornuta,Polydora cornuta,FALSE,273119,FALSE,NA,1
OTU_35799,Notiospathius,Notiospathius,FALSE,558987,FALSE,NA,1
OTU_38005,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_57,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_141,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_3107,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_10345,Penicillium chrysogenum,Penicillium chrysogenum,FALSE,226485,FALSE,NA,1
OTU_10478,Verongula,Verongula,FALSE,485997,FALSE,NA,1
OTU_19031,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_23057,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_23958,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_51,Paracalanus,Paracalanus,FALSE,350913,FALSE,NA,1
OTU_179,Willowsia nigromaculata,Willowsia nigromaculata,FALSE,4173568,FALSE,NA,1
OTU_235,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_3107,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_6391,Paracalanus,Paracalanus,FALSE,350913,FALSE,NA,1
OTU_17718,Dinophyceae,Dinophyceae,FALSE,621380,FALSE,NA,1
OTU_20148,Willowsia nigromaculata,Willowsia nigromaculata,FALSE,4173568,FALSE,NA,1
OTU_20603,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_37,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_61,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_97,Sapphirinidae,Sapphirinidae,FALSE,360389,FALSE,NA,1
OTU_179,Willowsia nigromaculata,Willowsia nigromaculata,FALSE,4173568,FALSE,NA,1
OTU_250,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_329,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_855,Psammodictyon panduriforme,Psammodictyon panduriforme,FALSE,402887,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1002,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1124,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_1153,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1218,Calocalanus curtus,Calocalanus curtus,FALSE,2956386,FALSE,NA,1
OTU_1254,Pseudopterogorgia,Pseudopterogorgia,FALSE,985980,FALSE,NA,1
OTU_1604,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_2522,Geodia vosmaeri,Geodia vosmaeri,FALSE,981916,FALSE,NA,1
OTU_2675,Crustacea,Crustacea,FALSE,632176,FALSE,NA,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_3130,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_3588,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_4704,Synedra,Synedra,FALSE,437656,FALSE,SIBLING_HIGHER,1
OTU_7190,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_7271,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_8507,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9835,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_11362,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12740,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_14474,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_16598,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_19285,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_22974,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_29897,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_31375,Limacina inflata,Limacina inflata,FALSE,433730,FALSE,NA,1
OTU_33396,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_40330,Calocalanus,Calocalanus,FALSE,5298205,FALSE,NA,1
OTU_50759,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_54136,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_67695,Plexauridae,Plexauridae,FALSE,1083518,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10,Diphyes dispar,Diphyes dispar,FALSE,15310,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_39,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_57,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_76,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_97,Sapphirinidae,Sapphirinidae,FALSE,360389,FALSE,NA,1
OTU_250,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_463,Dermatophagoides farinae,Dermatophagoides farinae,FALSE,587963,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_855,Psammodictyon panduriforme,Psammodictyon panduriforme,FALSE,402887,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1002,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1153,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1604,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_2439,Cladosporium tenuissimum,Cladosporium tenuissimum,FALSE,263790,FALSE,NA,1
OTU_2675,Crustacea,Crustacea,FALSE,632176,FALSE,NA,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_5676,Clavispora lusitaniae,Clavispora lusitaniae,FALSE,213939,FALSE,NA,1
OTU_7271,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_7495,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_7848,Bathycoccus prasinos,Bathycoccus prasinos,FALSE,698291,FALSE,NA,1
OTU_8507,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9835,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12740,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12924,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_19725,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_20310,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_23392,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_46319,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_67695,Plexauridae,Plexauridae,FALSE,1083518,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_40,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_65,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_855,Psammodictyon panduriforme,Psammodictyon panduriforme,FALSE,402887,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1096,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_1604,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_2675,Crustacea,Crustacea,FALSE,632176,FALSE,NA,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_3107,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_4704,Synedra,Synedra,FALSE,437656,FALSE,SIBLING_HIGHER,1
OTU_5676,Clavispora lusitaniae,Clavispora lusitaniae,FALSE,213939,FALSE,NA,1
OTU_14474,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_10,Diphyes dispar,Diphyes dispar,FALSE,15310,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_37,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_40,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_111,Creseis,Creseis,FALSE,671266,FALSE,NA,1
OTU_250,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_855,Psammodictyon panduriforme,Psammodictyon panduriforme,FALSE,402887,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1002,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1153,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1254,Pseudopterogorgia,Pseudopterogorgia,FALSE,985980,FALSE,NA,1
OTU_1416,Sphaeronectes gracilis,Sphaeronectes gracilis,FALSE,54559,FALSE,NA,1
OTU_1604,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1665,Cliona delitrix,Cliona delitrix,FALSE,101285,FALSE,NA,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_3130,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_3588,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_3636,Patelloida pustulata,Patelloida pustulata,FALSE,2916486,FALSE,NA,1
OTU_4704,Synedra,Synedra,FALSE,437656,FALSE,SIBLING_HIGHER,1
OTU_6102,Aspergillus versicolor,Aspergillus versicolor,FALSE,534823,FALSE,SIBLING_HIGHER,1
OTU_7190,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_8507,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10478,Verongula,Verongula,FALSE,485997,FALSE,NA,1
OTU_12924,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_13846,Laurencia,Laurencia,FALSE,904404,FALSE,SIBLING_HIGHER,1
OTU_15239,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_19679,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_20779,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_22974,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_26676,Biemna saucia,Biemna saucia,FALSE,917218,FALSE,NA,1
OTU_27290,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_32378,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_32397,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_33374,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_35879,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_38005,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_38020,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_40615,Clathria reinwardti,Clathria reinwardti,FALSE,157576,FALSE,NA,1
OTU_50220,Polycirrus,Polycirrus,FALSE,5297906,FALSE,NA,1
OTU_50847,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_53315,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_54122,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_55261,Temora turbinata,Temora turbinata,FALSE,2955977,FALSE,NA,1
OTU_66999,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_55,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_110,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_134,Calocalanus minutus,Calocalanus minutus,FALSE,2956399,FALSE,NA,1
OTU_143,Lobopilumnus agassizii,Lobopilumnus agassizii,FALSE,531743,FALSE,NA,1
OTU_235,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_471,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_2384,Amphioctopus,Amphioctopus,FALSE,893896,FALSE,NA,1
OTU_4464,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4782,Amphibalanus,Amphibalanus,FALSE,1042709,FALSE,SIBLING_HIGHER,1
OTU_7190,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_10500,Calocalanus minutus,Calocalanus minutus,FALSE,2956399,FALSE,NA,1
OTU_15001,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_17755,Pycnococcaceae,Pycnococcaceae,FALSE,300506,FALSE,SIBLING_HIGHER,1
OTU_17883,Cercospora sojina,Cercospora sojina,FALSE,22979,FALSE,SIBLING_HIGHER,1
OTU_19725,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10,Diphyes dispar,Diphyes dispar,FALSE,15310,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_55,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_110,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_235,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_250,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_463,Dermatophagoides farinae,Dermatophagoides farinae,FALSE,587963,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_604,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1002,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1124,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_1153,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
